permission_id,street,post_code,prim_add_obj_name
147611,Rushdene Crescent,UB5 6NE,18
185948,The Highlands,HA8 5HD,31
241928,Fairfield Road,UB7 8EY,49-51
148133,KINGSTON HILL,KT2 7NJ,2
220128,Mortlake High Street,SW14 8HQ,107
156249,Norval Road,HA0 3TE,12
150783,Mandeville Road,UB5 5HD,15
151341,BLENHEIM GROVE,SE15 4QS,56-64
257629,Portway,E15 3QG,Caretakers House West Ham Church Primary School
151603,Jeffrey's Place,NW1 9PP,7
186108,Keith Grove,W12 9EZ,20
155148,Bickley Park Road,BR1 2BE,White Wings
186069,Shepherd's Bush Road,W6 7LU,43
152532,Bennetts Avenue,UB6 8AU,21
179288,Gerrard Street,W1D 5PW,10
149573,Kings Avenue,UB6 9BZ,34
255423,Meadway,EN5 5JY,135
151205,Dudden Hill Lane,NW10 1AT,138
165348,Tunnel Avenue,SE10 0SB,"East Greenwich Old Fire Station Hotel, 2"
182708,PARK ROAD,KT2 5JY,FORMER 195A
184836,Greenwood Drive,E4 9HL,2
202748,CHEAM COMMON ROAD,KT4 8ST,239-241
211049,King Edwards Road,E9 7SG,5
184809,Sparrows Lane,SE9 2JR,Charlton Athletic Training Ground
148882,London Road,CR7 7PA,834A
149468,Church Lane,SW17 9PU,146
158828,Mandeville Place,W1U 2BE,6-14
173342,King's Road,SW6 2DU,642
209527,St Albans Road,EN5 4JX,10
164869,Court Road,SE9 5AF,65
157383,Fletching Road,E5 9QP,3
150485,Coldharbour Road,CR0 4DW,Bevan House 104-106
169941,Sylvan Road,SE19 2RU,21
224088,Greenwich Quay,SE8 3EY,"Unit 13/14, Block D"
253541,"BARTHOLOMEW STREET,",SE1 4AJ,1
184811,Nutwell Street,SW17 9RT,Land adjacent Jordan Lodge
163529,New Broadway,W5 2XA,Dickens Yard and The Church of Christ the Saviour
221836,Acre Lane,SW2 5QN,94 - 96
151613,Euston Road,NW1 2SA,"Northumberland Hotel, 1-11"
197078,WESTON STREET,SE1 3QD,"CAPITAL HOUSE, 40-46"
318617,Station Parade,E11 1QF,8
151029,Boundary Road,E17 8NL,35
148289,Goldhawk Road,W12 8QQ,39
199768,Cleveland Square,W2 6DD,30
192376,Kingsland High Street,E8 2JS,49
248637,Sydenham Road,CR0 2EE,"Cygnet House, 12-14"
178468,Lincoln's Inn Fields,WC2A 3PF,44
150100,Old Bailey,EC4M 7EF,15
187532,Acre Lane,SW2 5UL,166
151042,Brampton Road,DA7 4SS,217A
177929,Ariel Way,W12 7SL,Land North Of Westfield Shopping Centre
148261,High Road,NW10 2SU,75
173368,Shooters Hill Road,SE3 8RL,92-94
173714,North Cray Road,DA14 5EP,"Homewood Stud Farm, 89"
148949,Mitcham Road and Redhouse Road,CR0 3AQ,Land at junction of
148256,Olive Road,NW2 6TY,15
148804,Cuthbert Street,W2 1DQ,"Norman House, 5A"
150064,SOUTHWARK STREET,SE1 1TY,"THE HOP EXCHANGE, 24"
155057,Ballards Lane,N12 8LY,319
211107,Gerpins Lane,RM14 2XR,Newbury Farm
148796,Queenstown Road,SW8 4NW,31 & 32 Centurion Building 376
150728,Portland Road,SE25 4PJ,"112,112a,112b,112c"
200649,Oldfield Lane North,UB6 8PU,372
175574,Chase Road,NW10 6QN,28
192294,Caulfield Road,E6 2EN,82
148325,Horn Lane,W3 6TQ,249
153771,"Armitage Road,",NW11 8RA,10-12
151138,Carlton House Terrace,SW1Y 5AF,2
154709,Lonsdale Road,W11 2BY,1
156401,Westover Road,SW18 2RH,62
150762,Bellegrove Road,DA16 3PR,2A
150744,Bishopsgate,EC2M 4NR,206 - 210
181368,ALEXANDRA DRIVE,KT5 9AG,100
182188,Gower Place,WC1E 6BN,5
150333,High Road Leyton,E15 2BP,64
154351,Glynde Road,DA7 4EU,19
152903,Kenton Road,HA3 0HD,195
153080,Compayne Gardens,NW6 3DP,34B
245097,Uplands Road,CR8 5EF,"Sherwood Mount, 10"
148818,Hereford Road,W2 4AB,1
153033,Camden Mews,NW1 9BU,99
175591,St Mary's Lane,RM14 3DH,230
150109,Townsend Road,UB1 1HA,25
156394,Albert Road,DA17 5LQ,"Belvedere Medical Centre, 15"
148814,Newman Street,W1T 1QQ,48
158341,PENRHYN ROAD,KT1 2EE,KINGSTON UNIVERSITY
170007,Broxhill Road,RM4 1XN,The Broxhill Centre
151145,Old Marylebone Road,NW1 5QP,"Sentinel House, 193-197"
156389,Wellington Avenue,DA15 9HG,1A
150448,Cleveland Street,W1T 4JQ,47
151466,Abercrombie Street,SW11,"The Studio, 1A"
148843,Ridgebrook Road,SE3 9QL,Land adjacent to 79
199148,Sutherland Avenue,W9 2HE,19
152848,Endell Street,WC2H 9AJ,71
151794,Horn Lane,W3 6TH,328
204128,Jamaica Road,SE1 2BX,2
192380,Sprowston Mews,E7 9AE,60
248627,High Street,CR0 1YA,2-4
178433,Boston Road,W7 3TT,Broadway Buildings
172788,Lower Belgrave Street,SW1W 0LS,45
179677,Westow Hill,SE19 1TX,Land Rear Of 77 To 79
244348,Gloucester Avenue,NW1 8HX,110
152998,Sumatra Road,NW6 1PF,195
192355,Blurton Road,E5 0NL,42
197033,Darnley Road,E9 6QH,51
173715,Tuskar Street,SE10 9UR,Land adjacent to Tuskar Hall
155578,Swain's Lane,N6 6QX,21
181808,Bayham Place,NW1 0EU,49-56
169944,St Awdrys Road,IG11 7QD,Land at 2
152971,Hatton Garden,EC1N 8NX,98
149198,Cadogan Square,SW1X 0EE,60
148251,Buller Road,NW10 5BS,"11A , 11B, 13A & 13B"
172088,Wardour Street,W1D 6PS,29
148303,Gunnersbury Avenue,W5 4LR,113-117
212848,Edgware Road,NW9 6NB,3-5 Watling Gate
187336,Woodcocks,E16 3LD,94
157511,Hillcrest Road,CR3 0DL,19
155275,High Street,BR7 5AE,Imperial Lodge
184568,High Road,HA9 7BH,486
184052,Bexley Road,DA8 3HD,204-206
150778,Crabtree Manorway North,DA17 6BQ,Land at Former Nufarm UK Ltd Site
168939,LYNDHURST WAY,SE15 4PT,122
180013,Blythe Mews,W14 0HW,Unit 1
158299,HIGH STREET,KT1 1EY,8-10
176048,Highbury New Park,N5 2EU,79A
150667,Golders Green Road,NW11 8BB,176
157276,Cranbrook Lane,EN1 3PE,1
184057,Gresham Street,EC2V 7HQ,55
154297,Medway Close,IG1,
151187,Chaucer Road,E7 9NB,52A
206532,Glebe Road,E8 4BD,10
212908,Maybury Gardens,NW10 2AF,"The Chapel, Everwood Court"
178868,James Street,W1U 1EQ,14
150636,Harcourt Road,E15 3DU,16
156928,Battersea PArk Road,SW11 4LT,Newcombe House 319-323
152202,St Mark's Road,CR4 2LF,Rear of 12-18A
177931,Whitworth Road,SE25 6XN,19a
149510,Ben Jonson Road,E1,Stepney Green Secondary School
149727,New Road,RM13 9ED,Premier Inn
190468,Brecknock Road,N7 0DD,38
207720,Mandeville Road,N14 7NJ,37
149396,West India Dock Road,E14 8EZ,3 - 9
174848,Prescot Street,E1 8AZ,31-33
157285,Balham Road,N9 7AE,3
164975,WALWORTH ROAD,SE17 1JE,224-236
220648,Erconwald Street,W12 0BS,58
149611,Laurel Gardens,TW4 6AQ,Garages Adjacent to 13
149980,Wadsworth Road,UB6 7JD,15
164951,Sheppard Street,E16 4JX,35
149238,Old Park View,EN2 7EH,Land adj 62
188176,Romford Road,E7 8BS,Rear of 328
151272,Tabor Grove,SW19 4EB,22
150439,Brewer Street,W1F 9TL,58
151113,Globe Road,E2 0LJ,131
149409,Eastcote Lane,HA2 8BP,14
194814,Sydner Road,N16 7UF,65
157737,Cable Street,E1W 3EN,549 - 551
165538,Stormont Road,SW11 5EN,Land at
179666,Clive Road,DA17 5BD,64-94
157197,Parnell Way,HA3 8RB,"Tower Lodge, part ground floor"
177555,Centurion Way,DA18 4AF,5
173709,North Cray Road,DA14 5EP,"The Lodge, Homewood Stud Farm, 89"
155508,Garratt Lane,SW18 4SX,627
219948,Colne Road,TW2 6QL,Albion House
148866,Wandsworth Bridge Road,SW6 2UQ,172
151185,Cambus Road,E16 4AX,131
221208,Woodstock Grove,W12 8LE,"Woodstock Studios, 36"
154848,Beeches Road,SW17 7LZ,4
148218,Belton Road,E7 9PF,15-15A
150413,Filmer Road,SW6 7JJ,41
151591,South Street,RM1 1NL,61-63
158126,Great Cambridge Road,N14 7HL,797
151798,North End Road,SW6 1NN,329
190549,Tooting High Street,SW17 0SG,224
164668,East Street,BR1 1QQ,31
154619,RYE LANE,SE15 4TP,203-205
157188,Somervell Road,HA2 8TS,128
196808,Melrose Avenue,N22 5EA,46
149890,Old Street,EC1V 9AE,38
214588,Elm Road,KT3 3HB,33-37
175348,Glebe Side,TW1 1DB,21
152497,Station Road,HA8 7AB,38A
199668,Vauxhall Bridge Road,SW1V 1AE,292
158691,Commercial Street,E1 6LZ,106
192428,Ferndale Road,SW9,240-246 and 248-250
170048,Vauxhall Grove,SW8 1TB,55
156547,Muswell Hill Broadway,N10 3SH,222
183088,Penywern Road,SW5 9TT,5
159868,Broadwick Street,W1F 7DD,20-24
173700,King's Parade,W12 9BA,8 And 8A
150266,Bedford Road,E18 2AQ,5
200891,FOREST HILL ROAD,SE22 0RR,38
272808,Durnsford Road,SW19 8EF,387
212511,Eastern Road,RM1 3PJ,Enterprise House 18
164428,Elmfield Road,BR1 1LT,Crosby House
152542,Lorne Road,E17 7PX,1a
198670,Foxbourne Road,SW17 8EN,97
169668,Manresa Road,SW3 6LR,6
246117,Palmerston,E7 8BH,25
174129,Bolingbroke Road,W14 0AL,
149259,Church Street,EN2 6AJ,39
155568,Stucley Place,NW1 8NS,12
180350,Upper Richmond Road,SW15 2RX,Ground floor 30
152943,Lawn Road,NW3 2XU,32
151729,Imperial Drive,HA2 7HT,"Talbot House, 204 - 226"
154768,Grand Union Way,UB2 4EX,Grand Union Enterprise Park
154988,Red Lion Street,TW9 1RW,22
151639,Gloucester Avenue,NW1 8JA,142
204150,Anerley Road,SE20 8EF,143
201002,Shacklewell Lane,E8 2DA,1
198883,Northfield Avenue,W13 9RR,64
245104,Purley Way,CR0 3JP,"Lombard House, 2"
152328,Chester Square,SW1W 9HS,26
155530,Westcote Road,SW16 6BN,Land rear of 63A
148511,Mayfield Avenue,BR6 0AL,Land to the rear of Nos. 26 and 28
150538,CLARENDON RISE,SE13 5EY,18
157734,Lanark Square,E14 9QD,"Aegon House, 13"
156390,Crayford Way,DA1 4JY,45
241177,Finchley Road,NW11 8AJ,823
155389,Clapham Park Road,SW4 7DE,154
151558,Barking Road,E13 8AL,457
181348,CONNAUGHT ROAD,KT3 3PZ,43
158250,The Broadway,UB1 1JY,37-39
159048,Monmouth Road,W2 4UT,36
186548,Sutherland Street,SW1V 4LH,
157231,Bowes Road,N13 4NP,"1-5 Lynton Court, 80 - 98"
149878,Macdonald Road,N19 5DD,Archway Leisure Centre
182834,Alaska Street,SE1 8XE,Arches 127 To 129
149339,Forest Road,E17 4AA,"Car Park Adjacent To Wood Street Library,  750"
149203,King's Road,SW3 5ES,327
190928,Blenheim Court,N19 1XX,"Land adjacent to 59 to 70 Blenheim Court Estate,"
152457,High Street,EN5 5UR,71-73
148898,Springfield Road,SE26 6HG,The Haven
206550,Parkholme Road,E8 3AQ,61
149432,Marsh Wall,E14,"South Quay Plaza, 183-189"
175010,Hartford Road,DA5 1NG,9
206524,Village Way,NW10 0LL,96
169993,Albion Close,RM7 9BA,Land adj 8
156278,Putney Common,SW15 1HL,The Mews 6
151106,Hackney Road,E2 6QL,450
150231,Wandsworth Bridge Road,SW6 2TT,131
149043,THE BROADWAY,SM1 4BU,7
170568,Lawrie Park Road,SE26 6EE,Fountain Court
152172,Canterbury Road,NW6 5ST,Canterbury House
148711,Upper Wickham Lane,DA16 3AP,Land adjacent 255
157593,St Stephens Road,E17 9DQ,49a
170117,Old Park Avenue,SW12 8RH,36
150201,North Common Road,W5 2QB,19
154928,Juniper Drive,SW18 1TA,51 & 52 Esign House
148241,Clabon Mews,SW1X 0EG,29
152463,Friern Barnet Road,N11 3EH,61
151018,Drummond Crescent,NW1 1LY,40
150842,Emperor's Gate,SW7 4HS,28
152639,Crescent Road,RM10 7HT,56
152447,Homeway,RM3 0HD,26
187338,Windsor Road,E7 0QY,51
151750,Caledonian Road,N1 1ED,239-241
150815,Albert Street,NW1 7NE,106
150083,Nine Elms Lane,SW8,"Market Towers, 1"
161948,Upper Tooting Road,SW17 7TS,29
148849,Browning Road,E12 6PB,150 To 152
256908,Fortis Green,N2 9EL,46
173374,Thicket Road,SE20 8DR,44
255124,Dod Street,E14 7EQ,"Limehouse Court, 3-11"
167568,LONDON ROAD,SM3 9AE,557A
179591,Latchmere Road,SW11 2DX,"North Lodge, 22"
150670,Navarre Gardens,RM5 2HL,Land adj 39
180428,Fairfield Road,BR5 1JR,11
260206,Hainault Road,E11 1EU,"Manor House, 205-207"
257008,Cromwell Road,SW19 8LE,21 and 21A
170006,Corben Mews,SW8 4TA,3
152027,EXMOUTH ROAD fronting SHALDON DRIVE,HA4 0UN,57-59A
173317,Poplar Mews,W12 7JS,10
151586,Western Road,RM1 3LP,"York House, 48-50"
161768,Warriner Gardens,SW11 4EA,41
147723,Sulivan Road,SW6 3DU,Hurlingham Business Park
151469,Queenstown Road,SW8,220A
148246,Nightingale Road,NW10 4RG,45
136066,Havelock Road,UB2,"Phase 1, affecting properties in"
253131,West Street,SM5 2PR,42
148956,CHEAM ROAD,SM1 1SN,9
149390,Stroudley Walk,E3,Stroudley Walk Market Phase 1
223448,Station Passage,E18 1JL,"The Old Forge, 75-77"
150377,Chequers Lane,RM9,Dagenham Dock Station
188170,Denton Street,SW18 2JR,36 & 37
147804,Pentonville Road,N1 9NF,"York House,  207 - 221"
260484,Rylett Crescent,W12 9RP,77
148714,Frognal Place,DA14 6LR,1-7
254259,Hartfield Road,SW19 3TH,177 - 183
151615,Kentish Town Road,NW1 8PD,187
152070,Elsworthy Road,NW3 3DJ,"15 Elsworthy Rise, 18 - 20"
150531,BONFIELD ROAD,SE13 6BX,30
150533,BONFIELD ROAD,SE13 6BX,31
154280,Fremantle Road,IG6 2JB,Ilford County High School
150476,Chesterton Road,W10 6ET,135
164468,Masons Hill,BR2 9HW,165-169
155123,Cudham Lane North,TN14 7QT,Archies Stables
152552,Lea Bridge Road,E10 6AJ,577
156236,Bromley Road,SE6 2UF,"The Rear of, 73"
180188,Oxleay Road,HA2 9UZ,3
254548,Haydon's Road,SW19 8JZ,298
206903,Kennington Oval,SE11 5SS,Surrey County Cricket Club
192393,Garratt Lane,SW18 4EA,218-220
150440,Bourlet Close,W1W 7BW,7-8
198730,Lovelace Gardens,IG11 9EB,21
165551,Hanworth Road,TW4 5LF,385
285605,Highfield Road,IG8 8JA,1
207908,CATFORD HILL,SE6 4PR,117
150919,Headstone Road,HA1 1PD,8
151891,HONEYWOOD WALK,SM5 3NX,The Lodge
148254,Aylestone Avenue,NW6 7AA,46
220688,Hannell Road,SW6 7RA,11A
165391,Scarbrook Road,CR0 1SQ,Stoneham House 17
149771,St Marys Lane,RM14 2QR,The Convent Sacred Heart of Mary/64
149085,HIGH STREET,SM1 1HY,54
151442,Putney High Street,SW15,50-54
175288,Richmond Road,TW1,77-79
150834,Goodge Street,W1T 1TD,47
148918,Bedford Park,CR9 2ZL,Exchange Court
149756,Hamlet Road (rear of),RM5 2DS,4
148244,Purley Way,CR0 4XJ,294-330
244108,Drayton Gardens,SW10 9QZ,63
152046,High Road,N2 9PN,58A
154688,Talbot Road,E7 0DX,2
151797,Goldhawk Road,W12 8HJ,168
149583,Whitehall Gardens,W3 9RD,27
153095,Nibthwaite Road,HA1 1TB,21
158342,WARREN PARK,KT2 7HX,PARK LODGE
203648,Tudor Close,SM3 8QS,Cheam Park
148827,Bourdon Street,W1K 3PL,20
199848,Warwick Street,W1B 5LU,5-8
276594,Roman Road,E3 2HZ,598
167588,WHITTLEBURY CLOSE,SM5 4NH,6
149410,Vaughan Road,HA1 4EF,67
150540,CLARENDON RISE,SE13 5EY,18
151001,Junction of Fortess Road and Highgate RoadLondon,NW5,Fortess Road
190128,Barnsbury Street,N1 1TP,53
205120,St Thomas Street,SE1 9RT,
209773,Green Lane,RM8 1AL,Robert Clack Comprehensive School Annex
173680,Vera Road,SW6 6RW,5
155172,Julian Road,BR6 6HT,35
154949,Upper Richmond Road,SW15 2TX,139
155302,Fulham Road,SW6 5NR,522-524
242648,Midhurst Gardens,UB10 9DN,57
158190,Cope Place,W8 6AA,
245367,Broadway,DA6 7EZ,139 - 141
151079,Pentonville Road,N1 9JL,162-164 (formerly 162A-164)
150259,Upper Wickham Lane,DA16 3AB,21-27
174119,King Street,W6 0QU,136 - 138
192357,Fountayne Road,N16 7DT,50
215249,Appold Street,EC2A 2NB,13 - 14
150843,Sloane Avenue,SW3 3DZ,84 to 86
194088,Hertford Road,EN3 5SS,510
155558,Broadway,W13 9BP,43-45
223408,Green Lane,IG1 1LQ,"South Park Business Centre, 298-310"
149393,Bow Common Lane,E3 4AX,48
165393,Battersea Rise,SW11 1EE,18
152539,Staffa Road,E10 7QZ,Cromwell Industrial Estate
179636,Roedean Crescent,SW15 5JX,25
152652,Redan Place,W2 4SA,"Compass House, 22"
149638,Craven Hill Gardens,W2 3EE,17
155141,Westerham Road,BR2 6HE,Ravensbourne Business Centre
154349,South Kensington Station Arcade,SW7 2NA,4
158359,Kingston Road,KT3 3RD,180-186
152510,Churchill Terrace,E4 8DA,Garages Adjacent Sub Station
150532,BONFIELD ROAD,SE13 6BX,31
200640,Evering Road,E5 8AL,241
154550,Belsize Road,NW6 4BT,258
161868,Sistova Road,SW12 9QR,63
220528,King Street,W6 0RR,316
149340,Cart Lane,E4 7DH,1
156673,Putney Bridge Road,SW15 2PU,263
286438,Brenchley Close,BR7 5NQ,Old Woodlands
211644,Mercury Gardens,RM1 3JT,Chaucer House and Hexagon House
254279,Cotton Street,E14 0EL,40
148780,Latchmere Road,SW11 2DN,56-58
179648,West Hill,SW15 2UE,Land rear of 134
149790,Birchen Grove,NW9 8SE,Car Park and Land next to 96
209854,Mackintosh Lane,E9 6AB,8
151216,Runbury Circle,NW9 8RX,Land next to 49
158074,The North Mall,N21 1PE,34
151344,ALPHA STREET,SE15 4N,16
206479,Franklyn Road,NW10 9T,"First Floor Flat, 26"
180268,College Road,HA1 1BQ,88 - 98
197093,Mitcham Lane,SW16 6LY,99
173429,Katherine Road,E7 8PG,Vacant Land at 318 - 324
152402,Walton Street,SW3 2JJ,150
232914,Martens Avenue,DA7 6AW,73
156652,Kyrle Road,SW11 6AZ,4
148839,Frampton Street,NW8 8LD,8
204663,Highview Gardens,HA8 9UF,42
165532,East Hill,SW18 2QZ,45
154276,Fortis Green,N2 9JD,73
152323,Wilton Crescent,SW1X 8RX,39
190288,Randell's Road,N1 0DH,57 - 65
149581,Volt Avenue,NW10 6PW,Powergate Business Park
151856,Herne Hill Road,SE24 0AU,Higgs Industrial Estate
200716,Chatsworth Road,E5 0LP,36
161688,Bridge Lane,SW11 3AD,1 William Blake House
187528,Friars Road,E6 1LJ,49
162228,Clerkenwell Green,EC1R 0NA,"The Old Sessions House , 22,"
150940,Ballards Lane,N3 1XT,83B
177268,Regent Street,NW10 5LG,9
164971,Oaks Road,CR0 5HL,Coombe Farm
148355,St John Street,EC1V 4UA,138
157838,Edridge Road,CR9 1PJ,"Impact House, 2"
148295,Mandrell Road,SW2,Land To The West Of 2A
182411,Pelton Road,SE10,"Lovells, Granite, Badcocks & Pipers Wharves"
151913,THE DRIVE,SM2 7DH,Ashleigh
149500,Cricklewood Broadway,NW2 3JG,109
152909,Kilburn High Road,NW6 4HY,122
190388,Chapel Market,N1 9ER,61
220808,Rickett Street,SW6 1RU,2 - 12
165533,Balham High Road,SW12 9BW,172-176
151833,Hazlebury Road and Stephendale Road,SW6 2LX,147 and 105
180768,Whippendell Way,BR5 3DE,Land Adjacent 92
152507,Kings Head Hill,E4 7LY,44
162588,Morton Road,N1 3BA,Car Park Adjacent to 24
155111,Bromley Road,BR3 5JE,St Georges House
189008,Richmond Road,TW1 3AW,71
150706,Leytonstone Road,E15 1SE,6
149478,Kingswood Road,SE20 7BL,Buildings Adjacent 1 To 1A
212510,Eastern Road,RM1 3PJ,Enterprise House (18)
318616,Bedford Road,E18 2AQ,5
177808,Kent House Road,BR3 1JN,208
148450,Hillbrow Road,BR1 4JL,Sunset Hill
148274,Avonmore Road,W14 8RJ,Leigh Court
180011,Fulham Road,SW6 5NH,498 - 504
150033,Barking Road,E13 9JY,598
150251,Woolwich Road,DA17 5EN,68A
150675,Straight Road (rear of),RM3 8AA,70
152966,Iverson Road,NW6 2QT,1
152788,Old Oak Road,W3 7HE,146-148
152768,Vespan Road,W12 9QG,81
318499,Cranbrook Road,IG2 6RG,604-606
153391,Dawes Road,SW6 7DT,11
151812,Kempsford Gardens,SW5 9LA,21
173314,King's Road,SW6 2EL,597
159948,Brunswick Mews,W1H 7FB,14
148688,Chequers Lane,RM9,Block B Land To South Of Merrielands Retail Park West Of
169969,Sistova Road,SW12 9QR,63
161848,Marney Road,SW11 5EW,1
150374,North Street,IG11 8ET,Bull Public House 2-4
164832,Woodman Street,E16 2LN,17
147715,Emlyn Road,W12 9TF,11
156393,Franciscan Road,SW17 8HQ,231
286409,Croydon Road,BR3 4DA,"Phoenix House, 244"
148526,Elmcroft Road,BR6 0HZ,Thames House
148781,Trinity Road,SW177 7S,45
282829,Commercial Street,E1 6LS,"Toynbee Hall, 28"
147990,Earl's Court Road,SW5 9AH,237
150873,Drysdale Avenue,E4 7PE,114
150469,Buckingham Gate,SW1E 6AS,63
169488,High Street,SE20 7DS,167-169
164808,Thornet Wood Road,BR1 2LN,1
183458,Crabtree Manorway North,DA17 6BQ,Land at Former Nufarm UK Ltd Site
150286,Trelawney Road,IG6 2NW,77
184837,Northlands Street,SE5 9PL,22
204131,Chelsea Harbour Drive,SW10 0XF,Design Centre East
158120,Branscombe Gardens,EN2 6PN,4
156388,Broadway,DA6 7DQ,128
152641,Rainham Road South,RM10,"Building D75, Sanofi Aventis"
179769,Sulgrave Road,W6 7QH,125
168209,Foxglove Path,SE28 0LR,Land adj to 11
150314,High Road Leyton,E10 5NA,365
148182,Colinette Road,SW15 6QG,1A
202148,STAFFORD ROAD,CR0 4FA,283
175448,Hanworth Road,TW4 5LJ,594B
238878,Abbey Road,IG11 7BZ,6 - 8 Town Quay Wharf
319157,Purley Way,CR0 4RE,"Wing Yip Business Centre, 544"
150327,Etchingham Road,E15 2DF,3
192283,Battersea Bridge Road,SW11 3AA,238
184049,Argyll Close,SW9 9QL,Lansdowne School
148217,Ruscoe Road,E16 1JA,29
221963,Cranbrook Road,IG1 4PD,"43-45,"
199568,Beak Street,W1F 9RZ,37
147983,Fulham Road,SW10 9PR,154
149264,Bridport Road,N18 1HA,150
222370,Anerley Road,SE20 8EG,145
151827,Wandsworth Bridge Road,SW6 2TF,90
149399,Cannon Street Road,E1 2LH,154
155101,Park Road,BR3 1PH,South Park Court
207727,Brent Street,NW4 2HH,102
147593,Boston Road,W7 3TR,48
172928,Woodfield Road,W9 2BE,10
242468,North Hyde Road,UB3 4NE,32
255096,Roman Road,E2 0QN,81
148424,Bondway,SW8 1SQ,69-71
170988,Ham Street,TW10 7HN,Grey Court School
173712,Sidcup High Street,DA14 6DW,75
151246,Clifton Avenue,HA9 6BN,69 & 69A
165269,Goldhawk Road,W12,30-52
176750,Gunnersbury Lane,W3 9BB,166
175512,Station Road,RM14 2TJ,60   (Dovetail House)
198452,Blythe Road,W14 0HA,40
205488,Tottenham Court Road,W1T 7LG,196
187734,Lysias Road,SW12 8BP,30
148772,Deeley Road,SW8 4XH,Hookham Court Garages
211643,Eastern Road,RM1 3NH,Scimitar House 23
260438,Dawes Road,SW6 7DU,113
147744,Cadogan Place,SW1X 9SA,22
168248,Old Brompton Road,SW5 0DE,236
148369,Ive Farm Lane,E10 5HH,2
148842,Dersingham Avenue,E12 5QH,222
161329,Oakmead Road,SW12 9SJ,46
154808,Rusholme Road,SW15 3LF,51
177348,St Julians Road,NW6 7LB,42 & 43
190534,Galveston Road,SW15 2RZ,49
148500,Woodlands Road,BR1 2AF,6
156051,Manfred Road,SW15 2RS,St Goar Cottage
204141,Shepherd's Bush Road,W6 7NA,7
156469,Houndsden Road,N21 1LT,34
154680,Northfield Avenue,W5 4XB,293
148777,Putney Bridge Road,SW15 2PT,263
179572,Mitcham Lane,SW16 6QB,265/265A
241350,Stanhope Avenue,N3 3LX,6
149324,Sixth Avenue,E12 5PU,168
148180,West Hill,SW18 1RY,36
180017,High Road,IG8 0PN,496-498
151663,Newlands Park,SE26 5PN,41
171588,Central Drive,RM12 6AU,Hacton Primary School
175550,Burwood Gardens,RM13 8JS,Land adj 27
151448,Square Rigger Row,SW11,5
150071,PARADISE STREET,SE16 4QD,23
151504,Lea Bridge Road,E10 6AP,642A
162037,Lord Halsbury's Memorial Playing Fields and,UB5 5TB,Islip Manor Estate
152482,Churchfield Avenue,N12 0NT,44
177930,Macfarlane Road,W12 7JY,25
165108,Kensington Park Gardens,W11 3HA,23
156291,Telford Road,SE9 3RD,40
151489,Hazlewood Crescent,W10 5DH,Flat 116A
155300,Rylett Crescent,W12 9RP,"Rylett Studios, 77"
147869,Lea Bridge Road,E10 7EB,543
147994,Kensington Church Street,W8 7LN,117
240488,The Mews,N8 0EF,1
156629,Elgin Crescent,W11 2JJ,56
161128,High Road Leyton,E10 6RA,665
168908,Pont Street,SW1X 0AD,34 to 38
150445,Inverness Terrace,W2 3HU,2 - 6
245406,Kentish Town Road,NW1 8PB,147
148276,Shepherd's Bush Road,W6 7PB,164
151823,Brook Green,W6 7BE,75
173676,Dawes Road,SW6 7DT,39
149191,Elm Park Gardens,SW10 9NY,22
148281,Everington Street,W6 8DU,24
149195,Brompton Road,SW3 1DE,47 and 51
173453,Tooting High Street,SW17 0SN,5
184812,Battersea Park Road,SW11 4NB,"Mandeville Courtyard, 142"
253508,Waldegrave Road,TW11 8LL,129
185828,Stanmore Hill,HA7 3DA,"The Vine, 154"
157603,Rushbrook Crescent,E17 5BZ,2a
165567,Grantham Road,SW9 9ED,59
149905,Lowther Road,SW13 9NU,60
150913,Clamp Hill,HA7 3JS,Cemetery Lodge
198778,Edgwarebury Lane,HA8 8LW,
151507,Cork Tree Way,E4 8JA,Unit 2
155531,Seven Sisters Road,N15 6EP,507
150130,The Grove,E15 1NS,198B
165566,Gilbey Road,SW17 0QH,59
183128,Brompton Square,SW3 2AA,2
149759,Harrow Drive,RM11 1NT,73
180009,Frithville Gardens,W12 7JN,32
152513,Bristol Park Road,E17 6LL,11
182399,Putney Bridge Road,SW15 2PA,Unit 2 St Georges Court 131
152856,Highgate Road,NW5 1RL,Parliament Hill School
149991,The Oaks,SE18 7JR,"Former Laundrey Room, 1 - 84"
165509,Fernthorpe Road,SW16 6DP,15
197069,Great Eastern Street,EC2A 3HR,73
164983,LEROY STREET,SE1 4SN,55
150118,Walton Road,E13 9BW,11
169925,Thunderer Road,RM9,Jetty No 8 And Associated Land
150821,Crowndale Road,NW1 1TP,74
171968,Wells Street,W1A 3AE,59-65
160568,Charing Cross Road,WC2H 0EB,113-119
179771,Queen Caroline Street,W6 9QL,"Temple Lodge, 51"
150590,Plantation Drive,BR5 4NY,2
148758,Keswick road,SW15 2JW,Coysh Court 22
221028,King Street,W6 0QU,164 - 166
149388,Folgate Street,E1 6BX,13
192354,Broadway,E15 4BQ,59
